# noise_analysis run from DCC-NOISE-001003 at Sun Apr 21 00:00:00 2013
# Monitoring unit located at 53.342609N 6.340721W
# logfile   = /home/root/noise_analysis.log
# cfg_dir   = /home/root/config
# outputdir = /home/root/noise
# Sensitivity = -26.271103
# Gain = 1.000000
# Time should be in local format (i.e. daylight savings time)
# dd/mm/yyyy hh:mm:ss, A Leq,   A L10,   A L95,   C Leq,   C L10,   C L95
21/04/2013 13:20:00,   57.16,   59.57,   53.25,   61.35,   64.63,   57.56
21/04/2013 13:25:00,   59.34,   61.49,   54.51,   62.99,   66.12,   58.61
21/04/2013 13:30:00,   58.72,   60.90,   53.44,   62.46,   65.06,   57.94
21/04/2013 13:35:00,   58.92,   61.22,   55.20,   62.33,   65.79,   57.00
21/04/2013 13:40:00,   56.65,   59.65,   51.31,   59.74,   62.32,   54.90
21/04/2013 13:45:00,   58.43,   60.45,   53.07,   63.08,   66.22,   56.81
21/04/2013 13:50:00,   60.64,   64.19,   54.86,   67.39,   74.04,   58.76
21/04/2013 13:55:00,   60.08,   62.54,   55.95,   66.61,   71.92,   59.54
21/04/2013 14:00:00,   62.52,   64.94,   56.32,   67.25,   72.08,   59.42
21/04/2013 14:05:00,   59.40,   61.78,   54.82,   62.32,   64.42,   58.35
21/04/2013 14:10:00,   60.27,   62.55,   55.94,   62.49,   65.17,   58.42
21/04/2013 14:15:00,   59.18,   62.14,   53.13,   61.59,   64.07,   56.80
21/04/2013 14:20:00,   60.83,   63.42,   56.42,   62.89,   65.56,   58.75
21/04/2013 14:25:00,   58.64,   61.37,   54.31,   62.54,   66.75,   56.70
21/04/2013 14:30:00,   59.22,   61.75,   54.52,   61.80,   64.55,   56.78
21/04/2013 14:35:00,   58.52,   61.12,   52.30,   61.61,   64.25,   54.87
21/04/2013 14:40:00,   58.86,   61.14,   54.17,   61.63,   63.89,   57.36
21/04/2013 14:45:00,   58.41,   60.88,   53.86,   61.31,   63.62,   56.39
21/04/2013 14:50:00,   59.78,   62.95,   54.75,   62.00,   65.01,   57.24
21/04/2013 14:55:00,   59.13,   62.03,   54.17,   62.18,   65.17,   57.06
21/04/2013 15:00:00,   58.33,   61.41,   52.78,   61.20,   63.63,   55.62
21/04/2013 15:05:00,   59.27,   62.05,   54.72,   64.96,   69.33,   58.41
21/04/2013 15:10:00,   61.22,   64.60,   57.01,   66.75,   70.88,   59.37
