# noise_analysis run from DCC-NOISE-001003 at Sat Apr 20 00:00:00 2013
# Monitoring unit located at 53.342609N 6.340721W
# logfile   = /home/root/noise_analysis.log
# cfg_dir   = /home/root/config
# outputdir = /home/root/noise
# Sensitivity = -26.271103
# Gain = 1.000000
# Time should be in local format (i.e. daylight savings time)
# dd/mm/yyyy hh:mm:ss, A Leq,   A L10,   A L95,   C Leq,   C L10,   C L95
20/04/2013 23:00:00,   55.25,   59.08,   49.26,   59.97,   63.58,   52.41
20/04/2013 23:05:00,   54.45,   58.46,   47.87,   58.01,   61.70,   52.18
20/04/2013 23:10:00,   54.89,   59.34,   48.36,   57.36,   61.37,   51.23
20/04/2013 23:15:00,   55.44,   59.81,   49.06,   60.11,   64.65,   51.95
20/04/2013 23:20:00,   55.97,   59.68,   50.84,   59.40,   63.29,   54.00
20/04/2013 23:25:00,   55.64,   60.00,   49.35,   59.47,   63.51,   52.51
20/04/2013 23:30:00,   54.13,   58.05,   49.29,   57.98,   61.52,   52.98
20/04/2013 23:35:00,   54.26,   58.64,   46.33,   56.98,   60.74,   49.70
20/04/2013 23:40:00,   55.35,   59.20,   48.99,   58.97,   62.53,   53.09
20/04/2013 23:45:00,   55.17,   59.52,   47.62,   59.38,   64.35,   51.22
20/04/2013 23:50:00,   55.15,   59.52,   48.41,   59.11,   62.93,   51.67
20/04/2013 23:55:00,   56.02,   60.36,   49.51,   58.67,   62.63,   52.56

